1/meter_0.5/ZED_Left_2020_07_31_14_11_01_870.0.jpg,55.5131,107.70804,84.74938,63.617,104.120224,64.53394,61.39145,93.50282,123.13536,120.55516
1/meter_0.5/ZED_Left_2020_07_31_14_11_01_984.0.jpg,54.30666,108.04314,83.58223,61.30368,103.2529,63.608643,61.521408,92.90468,123.06957,121.406944
1/meter_0.5/ZED_Left_2020_07_31_14_11_02_213.0.jpg,54.502075,107.40889,83.47688,62.065384,103.26819,63.347725,60.85907,93.107315,123.114586,121.08061
1/meter_0.5/ZED_Left_2020_07_31_14_11_02_327.0.jpg,53.32612,104.65242,82.20467,63.07243,102.83548,62.32337,57.62104,91.465195,122.18998,118.19466
1/meter_0.5/ZED_Left_2020_07_31_14_11_02_557.0.jpg,53.992203,105.81415,83.24406,63.506966,104.48233,62.318214,57.64518,92.52403,122.25913,118.27249
1/meter_0.5/ZED_Left_2020_07_31_14_11_02_662.0.jpg,54.629005,107.09945,83.3374,61.44756,102.82924,63.383293,61.369987,93.386566,122.1608,120.509705
1/meter_0.5/ZED_Left_2020_07_31_14_11_08_904.0.jpg,35.734306,75.659096,36.422764,44.18181,70.93443,69.79691,67.85293,100.86238,128.11197,125.93948
1/meter_0.5/ZED_Left_2020_07_31_14_11_09_198.0.jpg,34.67343,76.049515,35.49393,42.50072,70.35809,67.18781,66.12442,98.85123,126.95637,125.550446
1/meter_0.5/ZED_Left_2020_07_31_14_11_09_424.0.jpg,35.34604,76.67725,36.213627,43.50109,70.913635,67.07378,65.4137,97.910934,127.3904,125.51245
1/meter_0.5/ZED_Left_2020_07_31_14_11_09_536.0.jpg,34.992023,77.10666,36.31067,42.826324,71.210396,67.1012,65.90944,98.54961,127.25831,125.78989
1/meter_0.5/ZED_Left_2020_07_31_14_11_12_198.0.jpg,93.43875,115.461464,114.36593,67.194145,81.68175,74.62337,68.26167,115.58936,124.49968,121.24365
1/meter_0.5/ZED_Left_2020_07_31_14_11_12_428.0.jpg,94.27799,116.73273,115.45166,72.020996,85.1962,76.70297,69.62681,115.96608,126.53667,122.71265
1/meter_0.5/ZED_Left_2020_07_31_14_11_12_523.0.jpg,93.91842,112.917114,112.09435,72.112465,81.156784,76.02885,70.61818,114.49024,125.88393,123.04892
1/meter_0.5/ZED_Left_2020_07_31_14_11_12_691.0.jpg,93.50212,117.88464,116.1528,70.58001,85.84396,75.5627,68.77337,116.25212,127.0513,123.423065
1/meter_0.5/ZED_Left_2020_07_31_14_11_12_789.0.jpg,94.95032,120.18404,117.66954,68.70099,85.28091,74.15954,67.37449,118.00747,127.55351,124.02878
1/meter_0.5/ZED_Left_2020_07_31_14_11_12_98.0.jpg,99.7102,118.47736,120.819244,74.28256,85.030174,74.49078,68.25561,114.93621,127.53084,124.25864
1/meter_0.5/ZED_Left_2020_07_31_14_11_15_110.0.jpg,86.550156,120.17244,132.5885,103.10336,127.70229,53.91027,59.731384,75.13823,115.00305,120.232895
1/meter_0.5/ZED_Left_2020_07_31_14_11_15_279.0.jpg,86.0505,121.61067,135.10898,104.34452,130.63066,48.17768,52.42333,71.51809,115.68742,119.68662
1/meter_0.5/ZED_Left_2020_07_31_14_11_15_378.0.jpg,85.38673,118.971405,131.439,102.41034,126.9097,52.815987,57.806286,73.854355,114.82117,119.36804
1/meter_0.5/ZED_Left_2020_07_31_14_11_15_546.0.jpg,85.24616,121.14628,134.91347,108.65585,133.90054,49.952957,54.48876,70.89546,117.34564,121.04875
1/meter_0.5/ZED_Left_2020_07_31_14_11_15_646.0.jpg,86.6416,120.39379,134.33922,105.873245,130.75305,50.237442,55.1947,71.499016,115.02066,119.47498
1/meter_0.5/ZED_Left_2020_07_31_14_11_15_9.0.jpg,85.95239,120.52518,133.6334,103.30959,128.4379,47.829876,51.90528,70.705086,113.79997,117.704544
1/meter_0.5/ZED_Left_2020_07_31_14_11_17_767.0.jpg,36.258167,77.75849,33.086895,34.997818,64.52895,54.579117,56.239838,77.15724,117.79352,118.919136
1/meter_0.5/ZED_Left_2020_07_31_14_11_17_866.0.jpg,36.920135,78.094124,33.211792,35.463387,64.533875,53.045124,55.04889,76.084,116.94815,118.34001
1/meter_0.5/ZED_Left_2020_07_31_14_11_18_132.0.jpg,36.34916,79.86544,34.24303,34.942608,65.84531,51.790447,54.043564,74.56732,116.54245,118.18811
1/meter_0.5/ZED_Left_2020_07_31_14_11_18_32.0.jpg,36.51462,78.02977,32.90285,34.25333,63.63737,52.76824,55.49095,75.24054,116.14989,118.1803
1/meter_0.5/ZED_Left_2020_07_31_14_11_18_363.0.jpg,36.599052,80.01098,33.938908,33.813583,64.609764,51.41639,54.971275,72.87133,114.315605,117.09451
1/meter_0.5/ZED_Left_2020_07_31_14_11_18_467.0.jpg,37.475796,80.34743,34.735313,34.49532,64.70134,51.97471,55.540203,73.51989,114.969246,117.76848
1/meter_0.5/ZED_Left_2020_07_31_14_11_39_353.0.jpg,55.435486,107.23825,84.85304,63.447414,103.917145,67.00029,63.871384,99.99606,124.98013,122.270035
1/meter_0.5/ZED_Left_2020_07_31_14_11_39_452.0.jpg,55.748123,107.500946,85.3264,64.20047,104.25566,67.26398,63.85115,99.893265,124.55811,121.628845
1/meter_0.5/ZED_Left_2020_07_31_14_11_39_678.0.jpg,55.356335,107.55612,85.10069,63.648148,103.05849,67.73639,65.00884,101.336205,126.55974,124.22599
1/meter_0.5/ZED_Left_2020_07_31_14_11_39_787.0.jpg,55.36399,107.56402,84.96288,63.661316,103.229866,67.87586,65.08618,101.48085,126.430824,124.043365
1/meter_0.5/ZED_Left_2020_07_31_14_11_39_953.0.jpg,55.614502,107.128944,85.23197,63.85018,103.867294,67.56039,64.3282,100.603035,125.114655,122.324486
1/meter_0.5/ZED_Left_2020_07_31_14_11_40_64.0.jpg,55.67526,107.32894,85.39201,64.00542,103.791016,67.71208,64.47799,100.36632,125.28203,122.5114
1/meter_0.5/ZED_Left_2020_07_31_14_11_41_854.0.jpg,35.91803,77.768715,39.040485,46.389088,74.48561,69.76218,69.301865,104.77619,128.30603,127.36978
1/meter_0.5/ZED_Left_2020_07_31_14_11_41_965.0.jpg,36.58052,75.65421,40.679173,50.644295,77.544136,74.22087,71.70188,107.41768,128.50186,125.80023
1/meter_0.5/ZED_Left_2020_07_31_14_11_42_134.0.jpg,35.32376,77.905106,38.18029,46.378063,75.073296,68.266464,67.558846,103.96206,127.83423,126.667175
1/meter_0.5/ZED_Left_2020_07_31_14_11_42_244.0.jpg,35.72765,77.804306,38.272552,46.422676,74.85018,68.90763,68.470924,104.34451,127.92209,126.9828
1/meter_0.5/ZED_Left_2020_07_31_14_11_42_409.0.jpg,35.97902,77.61733,38.101307,47.084026,74.90064,69.27135,68.63391,104.57306,128.30795,127.19528
1/meter_0.5/ZED_Left_2020_07_31_14_11_42_517.0.jpg,35.118828,81.800995,43.70918,43.959763,76.816246,67.33496,66.94042,102.38011,127.507935,126.76825
1/meter_0.5/ZED_Left_2020_07_31_14_11_44_113.0.jpg,101.271965,118.886604,121.01297,78.761154,88.10896,78.33585,71.05412,115.6539,127.85727,123.7065
1/meter_0.5/ZED_Left_2020_07_31_14_11_44_3.0.jpg,101.42853,118.78172,121.26196,77.332596,86.90857,77.96708,70.37421,115.717545,127.62897,123.29767
1/meter_0.5/ZED_Left_2020_07_31_14_11_44_302.0.jpg,100.71087,120.80443,121.64077,77.36816,88.61218,78.407295,71.7573,116.686844,128.0488,124.45561
1/meter_0.5/ZED_Left_2020_07_31_14_11_44_420.0.jpg,98.964066,119.06106,119.46418,76.706764,87.61934,79.16635,72.72641,117.44562,128.84561,125.35472
1/meter_0.5/ZED_Left_2020_07_31_14_11_44_609.0.jpg,100.24731,119.798805,120.9931,77.37702,88.22929,78.56596,71.665215,116.40041,128.0712,124.246414
1/meter_0.5/ZED_Left_2020_07_31_14_11_44_707.0.jpg,99.55539,119.01239,120.32776,78.541275,89.221,78.96949,72.59531,116.41349,129.00487,125.592316
1/meter_0.5/ZED_Left_2020_07_31_14_11_45_974.0.jpg,77.191826,121.8103,119.881325,91.295975,123.467674,53.678722,61.29133,81.82655,119.24063,125.61703
1/meter_0.5/ZED_Left_2020_07_31_14_11_46_215.0.jpg,80.34812,123.11165,123.37944,92.49158,123.36147,56.272514,61.290035,83.11573,118.18303,122.64716
1/meter_0.5/ZED_Left_2020_07_31_14_11_46_329.0.jpg,80.52687,123.589516,123.085526,92.2137,123.483284,56.617332,62.009068,83.22362,117.684235,122.44022
1/meter_0.5/ZED_Left_2020_07_31_14_11_46_502.0.jpg,77.51096,123.019035,120.30156,91.879745,124.33188,56.218597,62.56489,85.09652,122.195526,127.50058
1/meter_0.5/ZED_Left_2020_07_31_14_11_46_610.0.jpg,76.05626,120.9176,118.18811,90.29198,122.334305,54.70528,61.50007,83.41005,120.66881,126.35353
1/meter_0.5/ZED_Left_2020_07_31_14_11_46_95.0.jpg,80.53636,123.073586,123.43971,92.57366,123.094635,55.436394,60.714817,82.018524,117.17277,121.85594
1/meter_0.5/ZED_Left_2020_07_31_14_11_47_782.0.jpg,38.16189,82.561905,42.262913,37.580376,69.90773,59.853638,62.47894,83.46695,118.22602,120.2647
1/meter_0.5/ZED_Left_2020_07_31_14_11_47_887.0.jpg,38.7184,83.90095,43.41373,37.984867,70.875305,60.33226,63.37032,84.58885,119.25579,121.64097
1/meter_0.5/ZED_Left_2020_07_31_14_11_48_124.0.jpg,38.336617,84.3655,44.9423,39.23319,73.282585,60.77472,62.382694,85.09218,119.93252,121.08868
1/meter_0.5/ZED_Left_2020_07_31_14_11_48_383.0.jpg,37.601795,82.07691,46.24694,43.341766,76.32844,63.75625,60.511745,86.343094,121.63805,118.605385
1/meter_0.5/ZED_Left_2020_07_31_14_11_48_502.0.jpg,36.402336,83.47485,45.969967,42.595707,77.381905,61.32736,58.591736,86.18934,121.98782,119.39224
1/meter_0.5/ZED_Right_2020_07_31_14_11_01_870.0.jpg,52.784798,103.77374,77.96435,58.73149,99.56727,61.68332,60.224983,91.428795,120.23859,118.936386
1/meter_0.5/ZED_Right_2020_07_31_14_11_01_984.0.jpg,50.342834,103.505295,77.11507,56.804276,98.27254,63.145805,62.033676,93.43967,122.929794,122.0069
1/meter_0.5/ZED_Right_2020_07_31_14_11_02_213.0.jpg,51.878475,103.32945,77.3506,59.441113,99.16118,62.422024,60.29519,92.08535,122.66415,120.833374
1/meter_0.5/ZED_Right_2020_07_31_14_11_02_327.0.jpg,51.53823,103.20018,76.87227,59.13954,99.26532,62.03885,59.77803,91.81904,122.60832,120.6411
1/meter_0.5/ZED_Right_2020_07_31_14_11_02_557.0.jpg,52.876606,102.91188,79.210655,62.295753,101.76612,64.54972,60.19182,93.51803,123.403946,119.668594
1/meter_0.5/ZED_Right_2020_07_31_14_11_02_662.0.jpg,51.61374,103.905396,78.20569,57.143673,98.74665,65.11699,63.5342,94.210205,122.2274,120.97464
1/meter_0.5/ZED_Right_2020_07_31_14_11_08_904.0.jpg,37.520775,70.478,33.724552,47.869408,71.02548,68.62331,65.61452,99.558556,127.8116,124.373505
1/meter_0.5/ZED_Right_2020_07_31_14_11_09_198.0.jpg,36.715122,70.75535,32.56332,47.193657,70.580055,67.160576,65.48627,100.48493,128.04863,125.64602
1/meter_0.5/ZED_Right_2020_07_31_14_11_09_424.0.jpg,37.35292,70.28538,33.427204,49.202415,72.010445,67.61885,64.604935,100.24886,128.0249,124.51277
1/meter_0.5/ZED_Right_2020_07_31_14_11_09_536.0.jpg,35.42087,72.20704,33.063713,45.844383,70.32536,68.31758,66.05345,101.32801,128.6259,126.04845
1/meter_0.5/ZED_Right_2020_07_31_14_11_12_198.0.jpg,97.61476,122.791756,121.33119,72.2445,86.85021,72.97717,67.50362,116.035995,127.9469,125.22609
1/meter_0.5/ZED_Right_2020_07_31_14_11_12_428.0.jpg,96.02252,123.330215,123.5441,80.970604,96.24571,73.60698,69.37321,113.21005,130.61082,128.86766
1/meter_0.5/ZED_Right_2020_07_31_14_11_12_523.0.jpg,94.507935,122.26393,123.2643,76.57033,91.40382,75.65774,68.66536,115.653076,133.07916,129.38063
1/meter_0.5/ZED_Right_2020_07_31_14_11_12_691.0.jpg,96.64902,123.74329,124.299614,81.25543,96.5194,74.11317,68.690895,113.692665,130.17708,127.51461
1/meter_0.5/ZED_Right_2020_07_31_14_11_12_789.0.jpg,93.28067,123.13388,124.440834,78.59224,94.89302,74.673035,68.224655,114.32186,132.72795,129.43011
1/meter_0.5/ZED_Right_2020_07_31_14_11_12_98.0.jpg,94.42514,118.22541,116.263466,69.11999,84.5958,76.28854,69.77025,117.20865,125.87795,122.546295
1/meter_0.5/ZED_Right_2020_07_31_14_11_15_110.0.jpg,84.1922,118.155174,131.16975,104.59648,130.43394,56.590954,59.964634,74.372055,115.828094,118.855705
1/meter_0.5/ZED_Right_2020_07_31_14_11_15_279.0.jpg,83.5178,120.87899,132.33336,104.292595,132.68465,50.62908,53.115498,70.41737,114.60777,116.94066
1/meter_0.5/ZED_Right_2020_07_31_14_11_15_378.0.jpg,83.088196,119.97741,130.9517,102.47566,129.96658,51.2594,54.004635,72.105865,114.51845,117.145164
1/meter_0.5/ZED_Right_2020_07_31_14_11_15_546.0.jpg,74.51356,115.67038,126.53168,106.660065,135.92789,55.21744,53.80276,66.16741,116.13295,114.81714
1/meter_0.5/ZED_Right_2020_07_31_14_11_15_646.0.jpg,83.21568,121.292336,132.34348,103.29559,131.97823,49.238914,52.668095,70.24982,114.255066,117.40917
1/meter_0.5/ZED_Right_2020_07_31_14_11_15_9.0.jpg,82.16931,116.89757,129.46907,105.13789,129.42299,57.580856,61.363506,74.03076,116.33819,119.79993
1/meter_0.5/ZED_Right_2020_07_31_14_11_17_767.0.jpg,36.873417,72.40975,28.162756,34.38841,59.945305,54.582542,55.56976,74.99095,115.90051,116.36555
1/meter_0.5/ZED_Right_2020_07_31_14_11_17_866.0.jpg,37.436302,74.67299,29.77221,34.238304,60.683487,52.466816,54.763584,73.50194,114.47035,116.079926
1/meter_0.5/ZED_Right_2020_07_31_14_11_18_132.0.jpg,36.828686,77.635735,31.60833,34.303436,63.061874,49.978264,52.972664,72.55355,113.81008,116.035675
1/meter_0.5/ZED_Right_2020_07_31_14_11_18_32.0.jpg,37.025826,73.48838,30.00875,35.244133,61.438957,55.274895,56.06086,76.29196,116.56738,116.879135
1/meter_0.5/ZED_Right_2020_07_31_14_11_18_363.0.jpg,37.99538,76.02824,31.60387,35.51754,62.400055,52.791565,54.956337,74.423134,115.15762,116.646805
1/meter_0.5/ZED_Right_2020_07_31_14_11_18_467.0.jpg,37.528183,76.43673,31.699848,34.86734,62.56034,50.729046,53.007656,71.95482,113.24199,114.861374
1/meter_0.5/ZED_Right_2020_07_31_14_11_39_353.0.jpg,51.71714,106.58563,81.39508,60.992184,102.59027,67.20226,64.14764,101.35227,127.47902,124.91925
1/meter_0.5/ZED_Right_2020_07_31_14_11_39_452.0.jpg,51.950302,106.77296,81.534836,61.37842,103.04805,67.41649,64.14062,101.173035,127.25023,124.49866
1/meter_0.5/ZED_Right_2020_07_31_14_11_39_678.0.jpg,52.304268,106.5173,81.14037,61.26177,101.96572,67.42932,64.748955,101.31731,127.579254,125.33202
1/meter_0.5/ZED_Right_2020_07_31_14_11_39_787.0.jpg,51.484833,106.13473,80.90813,60.862724,102.197105,67.48691,64.37245,101.287544,127.591415,124.97757
1/meter_0.5/ZED_Right_2020_07_31_14_11_39_953.0.jpg,51.249992,105.83247,80.61461,60.670795,101.96135,67.206985,64.08475,100.96528,127.43183,124.80626
1/meter_0.5/ZED_Right_2020_07_31_14_11_40_64.0.jpg,51.663418,105.80494,80.648415,60.96891,101.71799,67.36672,64.398254,101.22511,127.49074,124.98515
1/meter_0.5/ZED_Right_2020_07_31_14_11_41_854.0.jpg,36.614628,72.75151,33.14765,44.557262,67.905266,67.536026,67.900635,101.61522,128.62793,128.35402
1/meter_0.5/ZED_Right_2020_07_31_14_11_41_965.0.jpg,36.50951,71.70792,32.846085,46.545467,69.556816,72.9391,72.42344,106.127106,131.11237,130.06073
